Dates,Day Of Week,Load,Temp,Dew Point,Humidity,Cloud Cover
8/15/2017 20:00,55,3,63,20,1,30
8/15/2017 22:00,55,3,64,22,1,100
8/16/2017 3:00,54,4,65,3,1,100
8/16/2017 9:00,53,4,71,9,1,30
8/16/2017 23:00,56,4,62,23,1,30
8/17/2017 4:00,54,5,58,4,1,30
8/17/2017 10:00,58,5,74,10,1,30
8/17/2017 19:00,59,5,72,19,1,30
8/17/2017 21:00,60,5,68,21,1,30
6/15/2018 13:00,59,6,76,13,1,70
6/15/2018 14:00,59,6,79,14,1,70
6/15/2018 15:00,59,6,80,15,1,30
6/16/2018 2:00,57,7,65,2,1,70
6/16/2018 6:00,54,7,63,6,1,100
6/16/2018 16:00,53,7,68,16,1,100
6/16/2018 17:00,53,7,67,17,1,100
6/17/2018 5:00,49,1,63,5,1,100
6/17/2018 18:00,51,1,68,18,1,100
6/18/2018 7:00,48,2,66,7,1,100
6/18/2018 13:00,54,2,73,13,1,30
6/18/2018 14:00,54,2,73,14,1,30
6/18/2018 15:00,54,2,73,15,1,30
6/19/2018 6:00,55,3,66,6,1,100
6/19/2018 16:00,56,3,73,16,1,0
6/19/2018 17:00,57,3,73,17,1,30
6/20/2018 9:00,57,4,66,9,1,100
6/20/2018 18:00,58,4,71,18,1,30
6/21/2018 7:00,58,5,66,7,1,100
6/21/2018 14:00,59,5,77,14,1,0
6/21/2018 15:00,59,5,76,15,1,0
6/22/2018 0:00,58,6,67,0,1,100
6/22/2018 11:00,59,6,78,11,1,0
6/22/2018 16:00,59,6,77,16,1,30
6/22/2018 17:00,59,6,75,17,1,30
6/23/2018 9:00,58,7,66,9,1,100
6/23/2018 18:00,56,7,68,18,1,100
6/23/2018 19:00,56,7,67,19,1,100
6/24/2018 7:00,56,1,66,7,1,100
6/24/2018 10:00,55,1,70,10,1,100
6/24/2018 14:00,56,1,75,14,1,30
6/25/2018 0:00,55,2,64,0,1,100
6/25/2018 8:00,55,2,66,8,1,100
8/18/2017 22:00,60,6,67,22,1,30
8/19/2017 3:00,61,7,69,3,1,100
8/19/2017 9:00,60,7,70,9,1,100
8/19/2017 23:00,59,7,68,23,1,100
8/20/2017 0:00,59,1,68,0,1,100
8/20/2017 4:00,58,1,68,4,1,100
8/20/2017 21:00,59,1,72,21,1,70
8/21/2017 2:00,60,2,71,2,1,100
8/21/2017 16:00,59,2,80,16,1,30
8/21/2017 22:00,60,2,70,22,1,30
8/22/2017 3:00,62,3,71,3,1,30
8/23/2017 0:00,62,4,72,0,1,100
8/23/2017 1:00,62,4,71,1,1,100
8/23/2017 4:00,63,4,70,4,1,100
8/23/2017 21:00,59,4,70,21,1,100
8/24/2017 2:00,59,5,68,2,1,100
8/24/2017 16:00,60,5,74,16,1,100
8/24/2017 22:00,60,5,70,22,1,100
8/25/2017 3:00,60,6,70,3,1,100
8/25/2017 14:00,60,6,78,14,1,30
8/26/2017 0:00,61,7,69,0,1,100
8/26/2017 1:00,61,7,69,1,1,100
8/26/2017 6:00,61,7,68,6,1,100
8/26/2017 21:00,64,7,71,21,1,100
8/27/2017 2:00,64,1,71,2,1,70
8/27/2017 15:00,62,1,83,15,1,30
8/27/2017 16:00,62,1,85,16,1,30
8/28/2017 5:00,63,2,69,5,1,100
8/28/2017 14:00,64,2,85,14,1,30
8/29/2017 0:00,65,3,72,0,1,30
8/29/2017 1:00,64,3,71,1,1,30
8/29/2017 6:00,60,3,67,6,1,0
8/30/2017 2:00,66,4,71,2,1,0
6/25/2018 11:00,57,2,75,11,1,30
6/26/2018 9:00,57,3,69,9,1,100
6/26/2018 18:00,58,3,75,18,1,0
6/26/2018 19:00,58,3,71,19,1,0
6/26/2018 23:00,59,3,65,23,1,70
6/27/2018 10:00,57,4,75,10,1,30
6/27/2018 12:00,58,4,78,12,1,0
6/27/2018 21:00,58,4,66,21,1,0
6/28/2018 0:00,59,5,65,0,1,70
6/28/2018 8:00,57,5,66,8,1,100
6/28/2018 11:00,57,5,76,11,1,30
6/29/2018 9:00,54,6,65,9,1,100
6/29/2018 19:00,55,6,69,19,1,30
6/29/2018 22:00,55,6,64,22,1,100
6/29/2018 23:00,55,6,65,23,1,100
6/30/2018 10:00,53,7,73,10,1,30
6/30/2018 12:00,55,7,77,12,1,0
6/30/2018 21:00,54,7,63,21,1,0
7/1/2018 0:00,55,1,64,0,1,100
7/1/2018 8:00,55,1,65,8,1,100
7/1/2018 11:00,56,1,75,11,1,30
7/2/2018 20:00,58,2,69,20,1,0
7/2/2018 22:00,59,2,67,22,1,30
7/2/2018 23:00,59,2,67,23,1,100
7/3/2018 3:00,57,3,68,3,1,100
7/3/2018 12:00,56,3,77,12,1,30
7/3/2018 21:00,57,3,66,21,1,0
7/4/2018 1:00,56,4,65,1,1,70
7/4/2018 8:00,56,4,69,8,1,0
7/5/2018 20:00,60,5,73,20,1,0
7/5/2018 22:00,59,5,71,22,1,0
7/5/2018 23:00,59,5,72,23,1,0
7/6/2018 3:00,59,6,68,3,1,0
6/18/2018 2:00,53,2,65,2,1,100
6/18/2018 3:00,53,2,65,3,1,100
6/19/2018 1:00,55,3,66,1,1,100
6/19/2018 4:00,55,3,66,4,1,100
6/19/2018 21:00,56,3,66,21,1,100
6/20/2018 8:00,57,4,66,8,1,100
6/21/2018 2:00,58,5,66,2,1,100
6/21/2018 17:00,58,5,73,17,1,30
6/21/2018 22:00,58,5,66,22,1,100
6/21/2018 23:00,58,5,66,23,1,100
6/22/2018 4:00,57,6,66,4,1,100
6/22/2018 21:00,59,6,67,21,1,100
6/23/2018 8:00,58,7,65,8,1,100
6/24/2018 2:00,56,1,64,2,1,100
6/24/2018 17:00,56,1,73,17,1,30
6/24/2018 22:00,55,1,64,22,1,70
6/24/2018 23:00,54,1,64,23,1,100
6/25/2018 18:00,56,2,72,18,1,30
6/25/2018 21:00,57,2,65,21,1,30
6/26/2018 8:00,57,3,67,8,1,100
6/27/2018 17:00,56,4,77,17,1,0
6/27/2018 22:00,58,4,65,22,1,30
6/27/2018 23:00,58,4,65,23,1,30
6/28/2018 9:00,57,5,71,9,1,30
6/28/2018 18:00,55,5,71,18,1,0
6/28/2018 21:00,54,5,63,21,1,30
6/29/2018 5:00,54,6,64,5,1,100
6/30/2018 0:00,55,7,65,0,1,100
6/30/2018 11:00,54,7,77,11,1,30
6/30/2018 13:00,56,7,75,13,1,0
6/30/2018 17:00,55,7,72,17,1,0
6/30/2018 22:00,55,7,64,22,1,100
7/1/2018 9:00,55,1,67,9,1,70
7/1/2018 18:00,56,1,74,18,1,30
7/1/2018 19:00,56,1,71,19,1,30
7/2/2018 5:00,57,2,66,5,1,100
7/2/2018 10:00,58,2,74,10,1,70
7/3/2018 0:00,58,3,67,0,1,100
7/3/2018 11:00,56,3,75,11,1,0
7/3/2018 13:00,55,3,77,13,1,30
7/4/2018 6:00,56,4,67,6,1,100
7/4/2018 9:00,56,4,72,9,1,0
7/4/2018 16:00,57,4,78,16,1,0
7/4/2018 18:00,58,4,74,18,1,0
7/4/2018 19:00,58,4,74,19,1,0
7/5/2018 5:00,60,5,65,5,1,100
7/5/2018 10:00,59,5,80,10,1,0
7/5/2018 12:00,62,5,82,12,1,0
7/6/2018 0:00,57,6,67,0,1,0
7/6/2018 11:00,59,6,95,11,1,30
7/6/2018 13:00,55,6,97,13,1,30
7/6/2018 15:00,50,6,104,15,1,30
7/7/2018 6:00,60,7,73,6,1,0
7/7/2018 9:00,59,7,88,9,1,30
7/7/2018 16:00,57,7,94,16,1,30
7/7/2018 19:00,54,7,91,19,1,30
7/8/2018 5:00,54,1,73,5,1,0
7/8/2018 10:00,59,1,92,10,1,0
7/8/2018 12:00,50,1,96,12,1,0
7/9/2018 1:00,60,2,73,1,1,0
7/9/2018 7:00,59,2,78,7,1,30
7/9/2018 13:00,58,2,86,13,1,70
7/9/2018 14:00,51,2,89,14,1,70
7/9/2018 15:00,55,2,90,15,1,70
7/10/2018 6:00,66,3,73,6,1,0
7/10/2018 16:00,56,3,85,16,1,70
6/18/2018 22:00,56,2,64,22,1,30
6/19/2018 2:00,55,3,65,2,1,100
6/19/2018 8:00,55,3,66,8,1,100
6/19/2018 11:00,56,3,73,11,1,30
6/20/2018 1:00,56,4,63,1,1,0
6/20/2018 5:00,57,4,65,5,1,100
6/20/2018 19:00,58,4,68,19,1,30
6/20/2018 20:00,57,4,67,20,1,30
6/20/2018 23:00,58,4,66,23,1,100
6/21/2018 3:00,58,5,66,3,1,100
6/21/2018 12:00,60,5,79,12,1,30
6/21/2018 13:00,60,5,78,13,1,0
6/22/2018 2:00,58,6,67,2,1,100
6/22/2018 6:00,58,6,66,6,1,100
6/22/2018 8:00,58,6,67,8,1,100
6/23/2018 1:00,59,7,67,1,1,100
6/23/2018 5:00,58,7,65,5,1,100
6/23/2018 20:00,56,7,66,20,1,100
6/23/2018 23:00,56,7,64,23,1,100
6/24/2018 3:00,56,1,64,3,1,100
6/24/2018 12:00,55,1,77,12,1,0
6/24/2018 13:00,56,1,75,13,1,0
6/25/2018 2:00,55,2,65,2,1,100
6/25/2018 4:00,55,2,65,4,1,100
6/25/2018 6:00,55,2,64,6,1,100
6/25/2018 17:00,56,2,73,17,1,30
6/26/2018 5:00,58,3,66,5,1,100
6/26/2018 20:00,58,3,67,20,1,0
6/27/2018 3:00,59,4,64,3,1,100
6/27/2018 13:00,57,4,78,13,1,30
6/27/2018 14:00,56,4,79,14,1,0
6/28/2018 2:00,58,5,66,2,1,100
6/28/2018 4:00,58,5,66,4,1,100
6/28/2018 6:00,58,5,65,6,1,100
6/28/2018 17:00,55,5,72,17,1,30
6/29/2018 18:00,55,6,71,18,1,30
6/29/2018 20:00,55,6,65,20,1,30
6/30/2018 3:00,54,7,65,3,1,100
6/30/2018 14:00,56,7,75,14,1,0
7/1/2018 4:00,55,1,63,4,1,100
7/1/2018 6:00,55,1,64,6,1,100
7/1/2018 17:00,56,1,77,17,1,30
7/2/2018 9:00,57,2,71,9,1,70
7/2/2018 15:00,58,2,79,15,1,0
7/2/2018 18:00,58,2,74,18,1,0
7/3/2018 10:00,55,3,75,10,1,0
7/3/2018 14:00,56,3,77,14,1,30
7/3/2018 16:00,56,3,77,16,1,0
7/4/2018 0:00,57,4,65,0,1,100
7/4/2018 4:00,57,4,67,4,1,100
7/4/2018 17:00,57,4,76,17,1,0
7/5/2018 7:00,60,5,67,7,1,100
7/5/2018 9:00,59,5,72,9,1,0
7/5/2018 15:00,62,5,83,15,1,0
7/5/2018 18:00,60,5,80,18,1,30
7/6/2018 10:00,59,6,89,10,1,30
7/6/2018 14:00,54,6,98,14,1,30
7/6/2018 16:00,48,6,106,16,1,30
7/7/2018 0:00,61,7,74,0,1,0
7/8/2018 7:00,58,1,78,7,1,0
7/8/2018 9:00,57,1,88,9,1,0
7/8/2018 15:00,47,1,96,15,1,0
7/8/2018 18:00,53,1,90,18,1,0
7/9/2018 10:00,58,2,84,10,1,70
7/9/2018 11:00,57,2,85,11,1,70
7/9/2018 16:00,57,2,90,16,1,70
6/29/2018 17:00,55,6,72,17,1,30
6/30/2018 4:00,53,7,64,4,1,100
6/30/2018 5:00,53,7,65,5,1,100
7/1/2018 7:00,55,1,65,7,1,100
7/1/2018 13:00,57,1,76,13,1,0
7/1/2018 14:00,57,1,76,14,1,30
7/1/2018 15:00,56,1,76,15,1,30
7/2/2018 2:00,57,2,66,2,1,100
7/2/2018 6:00,57,2,66,6,1,100
7/2/2018 16:00,58,2,77,16,1,0
7/2/2018 17:00,58,2,76,17,1,0
7/3/2018 18:00,56,3,74,18,1,30
7/4/2018 7:00,56,4,68,7,1,100
7/4/2018 14:00,58,4,79,14,1,0
7/4/2018 15:00,58,4,78,15,1,0
7/5/2018 0:00,59,5,66,0,1,30
7/5/2018 6:00,60,5,66,6,1,100
7/5/2018 11:00,60,5,84,11,1,0
7/5/2018 16:00,60,5,83,16,1,0
7/5/2018 17:00,60,5,82,17,1,0
7/6/2018 9:00,58,6,84,9,1,30
7/6/2018 18:00,53,6,95,18,1,30
7/6/2018 19:00,50,6,93,19,1,30
7/7/2018 7:00,62,7,78,7,1,30
7/7/2018 10:00,61,7,91,10,1,30
7/7/2018 14:00,59,7,101,14,1,0
7/7/2018 15:00,59,7,100,15,1,30
7/8/2018 0:00,52,1,81,0,1,30
7/8/2018 11:00,56,1,94,11,1,0
7/8/2018 17:00,48,1,95,17,1,0
7/9/2018 9:00,58,2,83,9,1,70
7/9/2018 18:00,58,2,89,18,1,70
7/9/2018 19:00,63,2,82,19,1,70
7/9/2018 21:00,65,2,75,21,1,0
7/10/2018 0:00,67,3,74,0,1,30
7/10/2018 19:00,63,3,80,19,1,100
7/11/2018 7:00,65,4,72,7,1,30
7/11/2018 9:00,65,4,78,9,1,30
7/11/2018 15:00,65,4,83,15,1,30
7/11/2018 22:00,63,4,72,22,1,0
7/12/2018 10:00,65,5,82,10,1,30
7/12/2018 11:00,65,5,82,11,1,0
7/12/2018 21:00,64,5,73,21,1,30
7/13/2018 1:00,64,6,71,1,1,0
7/13/2018 19:00,63,6,78,19,1,30
7/14/2018 22:00,63,7,73,22,1,0
7/15/2018 8:00,64,1,75,8,1,30
7/15/2018 11:00,63,1,85,11,1,0
7/15/2018 21:00,60,1,71,21,1,70
7/16/2018 1:00,60,2,69,1,1,0
7/16/2018 19:00,63,2,76,19,1,30
7/16/2018 23:00,63,2,73,23,1,100
7/17/2018 12:00,65,3,82,12,1,70
7/17/2018 22:00,62,3,72,22,1,70
7/18/2018 8:00,62,4,73,8,1,100
7/18/2018 11:00,63,4,82,11,1,70
7/19/2018 1:00,61,5,70,1,1,0
7/19/2018 5:00,61,5,68,5,1,0
7/19/2018 19:00,60,5,78,19,1,30
7/19/2018 23:00,61,5,72,23,1,30
7/20/2018 12:00,63,6,79,12,1,30
7/20/2018 13:00,63,6,77,13,1,70
7/20/2018 22:00,64,6,73,22,1,30
7/21/2018 2:00,64,7,73,2,1,100
7/21/2018 6:00,63,7,73,6,1,100
7/21/2018 8:00,63,7,75,8,1,70
6/30/2018 6:00,53,7,65,6,1,100
6/30/2018 8:00,53,7,67,8,1,100
6/30/2018 9:00,53,7,69,9,1,30
6/30/2018 18:00,55,7,70,18,1,0
7/1/2018 5:00,55,1,64,5,1,100
7/1/2018 10:00,56,1,71,10,1,30
7/1/2018 23:00,57,1,66,23,1,30
7/2/2018 0:00,57,2,65,0,1,30
7/2/2018 13:00,59,2,79,13,1,0
7/2/2018 19:00,58,2,72,19,1,0
7/3/2018 6:00,56,3,67,6,1,100
7/3/2018 9:00,56,3,73,9,1,70
7/4/2018 5:00,56,4,67,5,1,100
7/4/2018 10:00,56,4,76,10,1,0
7/4/2018 11:00,55,4,80,11,1,0
7/5/2018 1:00,60,5,66,1,1,100
7/5/2018 13:00,62,5,85,13,1,0
7/5/2018 14:00,60,5,84,14,1,0
7/5/2018 19:00,59,5,77,19,1,0
7/6/2018 6:00,60,6,69,6,1,0
7/7/2018 11:00,61,7,93,11,1,30
7/8/2018 1:00,57,1,80,1,1,30
7/8/2018 14:00,50,1,95,14,1,0
7/8/2018 16:00,46,1,95,16,1,0
7/8/2018 19:00,55,1,88,19,1,0
7/9/2018 6:00,58,2,74,6,1,30
7/9/2018 12:00,56,2,87,12,1,70
7/10/2018 11:00,66,3,82,11,1,70
7/10/2018 15:00,56,3,84,15,1,70
7/11/2018 1:00,65,4,72,1,1,70
7/11/2018 14:00,65,4,81,14,1,30
7/11/2018 16:00,65,4,81,16,1,30
7/11/2018 19:00,61,4,80,19,1,0
7/10/2018 7:00,66,3,76,7,1,70
7/10/2018 10:00,65,3,80,10,1,70
7/10/2018 14:00,59,3,84,14,1,70
7/10/2018 21:00,64,3,74,21,1,70
7/11/2018 0:00,63,4,71,0,1,30
7/11/2018 8:00,66,4,74,8,1,30
7/11/2018 11:00,66,4,85,11,1,30
7/12/2018 9:00,65,5,78,9,1,30
7/12/2018 19:00,64,5,76,19,1,30
7/12/2018 23:00,63,5,71,23,1,30
7/13/2018 10:00,65,6,80,10,1,30
7/13/2018 12:00,66,6,85,12,1,30
7/13/2018 21:00,63,6,73,21,1,30
7/14/2018 0:00,64,7,73,0,1,70
7/14/2018 8:00,64,7,74,8,1,100
7/14/2018 11:00,66,7,83,11,1,0
7/15/2018 9:00,64,1,79,9,1,30
7/15/2018 19:00,61,1,76,19,1,30
7/15/2018 22:00,60,1,70,22,1,70
7/15/2018 23:00,60,1,69,23,1,70
7/16/2018 10:00,62,2,77,10,1,30
7/16/2018 12:00,61,2,86,12,1,30
7/16/2018 21:00,63,2,73,21,1,100
7/17/2018 1:00,63,3,73,1,1,100
7/17/2018 8:00,63,3,73,8,1,100
7/18/2018 20:00,61,4,72,20,1,70
7/18/2018 22:00,61,4,71,22,1,70
7/18/2018 23:00,61,4,71,23,1,0
7/19/2018 3:00,61,5,69,3,1,0
7/19/2018 12:00,63,5,87,12,1,30
7/19/2018 21:00,62,5,73,21,1,30
7/20/2018 1:00,61,6,71,1,1,30
7/20/2018 4:00,62,6,69,4,1,0
7/6/2018 12:00,55,6,96,12,1,0
7/6/2018 21:00,63,6,78,21,1,30
7/7/2018 1:00,61,7,74,1,1,0
7/7/2018 4:00,59,7,74,4,1,0
7/7/2018 5:00,60,7,73,5,1,0
7/8/2018 13:00,50,1,98,13,1,0
7/8/2018 20:00,47,1,84,20,1,0
7/8/2018 22:00,65,1,77,22,1,0
7/9/2018 2:00,59,2,73,2,1,0
7/9/2018 3:00,59,2,72,3,1,0
7/10/2018 1:00,66,3,73,1,1,0
7/10/2018 4:00,66,3,73,4,1,0
7/10/2018 5:00,66,3,73,5,1,0
7/11/2018 13:00,66,4,84,13,1,30
7/11/2018 20:00,61,4,77,20,1,0
7/12/2018 2:00,63,5,70,2,1,0
7/12/2018 3:00,63,5,71,3,1,0
7/12/2018 6:00,64,5,70,6,1,70
7/12/2018 16:00,63,5,85,16,1,30
7/13/2018 4:00,65,6,72,4,1,100
7/13/2018 5:00,65,6,72,5,1,100
7/14/2018 7:00,65,7,74,7,1,100
7/14/2018 13:00,66,7,84,13,1,0
7/14/2018 14:00,65,7,83,14,1,0
7/14/2018 15:00,64,7,84,15,1,0
7/15/2018 2:00,64,1,73,2,1,100
7/15/2018 6:00,64,1,73,6,1,100
7/15/2018 16:00,61,1,85,16,1,30
7/15/2018 17:00,62,1,80,17,1,30
7/16/2018 5:00,59,2,67,5,1,0
7/16/2018 18:00,63,2,77,18,1,30
7/17/2018 7:00,63,3,73,7,1,100
7/17/2018 13:00,65,3,82,13,1,30
7/10/2018 20:00,65,3,76,20,1,70
7/11/2018 3:00,63,4,70,3,1,30
7/11/2018 12:00,66,4,83,12,1,30
7/12/2018 1:00,64,5,72,1,1,0
7/12/2018 7:00,65,5,73,7,1,30
7/12/2018 14:00,64,5,83,14,1,30
7/12/2018 15:00,64,5,84,15,1,30
7/13/2018 6:00,65,6,71,6,1,100
7/13/2018 16:00,63,6,78,16,1,30
7/13/2018 20:00,63,6,74,20,1,30
7/14/2018 3:00,64,7,73,3,1,100
7/14/2018 12:00,66,7,83,12,1,0
7/15/2018 1:00,63,1,71,1,1,0
7/15/2018 4:00,64,1,72,4,1,100
7/15/2018 7:00,64,1,73,7,1,100
7/15/2018 14:00,61,1,87,14,1,30
7/15/2018 15:00,61,1,86,15,1,30
7/16/2018 20:00,63,2,73,20,1,70
7/17/2018 2:00,63,3,73,2,1,100
7/17/2018 3:00,63,3,73,3,1,100
7/18/2018 1:00,61,4,70,1,1,30
7/18/2018 4:00,62,4,71,4,1,70
7/18/2018 21:00,61,4,71,21,1,70
7/19/2018 8:00,63,5,73,8,1,100
7/19/2018 20:00,61,5,74,20,1,30
7/20/2018 2:00,61,6,69,2,1,30
7/20/2018 3:00,61,6,69,3,1,0
7/20/2018 23:00,64,6,73,23,1,70
7/21/2018 4:00,64,7,73,4,1,100
7/21/2018 21:00,63,7,74,21,1,0
7/22/2018 8:00,63,1,75,8,1,30
7/23/2018 2:00,65,2,73,2,1,0
7/23/2018 17:00,63,2,87,17,1,30
7/12/2018 12:00,65,5,84,12,1,30
7/13/2018 2:00,64,6,71,2,1,30
7/13/2018 7:00,65,6,72,7,1,100
7/13/2018 15:00,64,6,79,15,1,30
7/14/2018 1:00,64,7,73,1,1,100
7/14/2018 16:00,63,7,82,16,1,0
7/14/2018 20:00,63,7,76,20,1,0
7/14/2018 21:00,63,7,74,21,1,0
7/15/2018 3:00,64,1,73,3,1,100
7/15/2018 12:00,63,1,86,12,1,0
7/16/2018 2:00,59,2,67,2,1,0
7/16/2018 4:00,60,2,68,4,1,30
7/16/2018 7:00,60,2,71,7,1,70
7/16/2018 15:00,63,2,84,15,1,30
7/17/2018 16:00,64,3,78,16,1,30
7/17/2018 20:00,62,3,73,20,1,70
7/17/2018 21:00,62,3,72,21,1,70
7/18/2018 3:00,62,4,71,3,1,100
7/18/2018 12:00,63,4,83,12,1,70
7/19/2018 2:00,61,5,69,2,1,0
7/19/2018 4:00,61,5,69,4,1,30
7/19/2018 7:00,62,5,71,7,1,100
7/19/2018 15:00,62,5,83,15,1,30
7/19/2018 17:00,61,5,82,17,1,30
7/19/2018 22:00,61,5,72,22,1,30
7/20/2018 18:00,61,6,79,18,1,30
7/20/2018 20:00,63,6,73,20,1,0
7/20/2018 21:00,64,6,73,21,1,0
7/21/2018 3:00,64,7,73,3,1,100
7/22/2018 2:00,65,1,72,2,1,30
7/22/2018 4:00,64,1,71,4,1,0
7/22/2018 17:00,62,1,85,17,1,30
7/22/2018 22:00,63,1,75,22,1,30
7/20/2018 8:00,63,6,74,8,1,70
7/21/2018 20:00,63,7,75,20,1,30
7/21/2018 22:00,64,7,73,22,1,0
7/21/2018 23:00,65,7,73,23,1,30
7/22/2018 3:00,64,1,72,3,1,30
7/22/2018 12:00,62,1,87,12,1,30
7/23/2018 1:00,64,2,74,1,1,0
7/23/2018 4:00,65,2,72,4,1,0
7/23/2018 5:00,62,2,68,5,1,0
7/24/2018 13:00,67,3,94,13,1,0
7/24/2018 20:00,66,3,77,20,1,0
7/24/2018 22:00,65,3,74,22,1,0
7/25/2018 2:00,64,4,71,2,1,0
7/25/2018 3:00,63,4,69,3,1,0
7/25/2018 6:00,62,4,68,6,1,70
7/26/2018 1:00,64,5,71,1,1,30
7/26/2018 4:00,63,5,69,4,1,70
7/26/2018 5:00,63,5,68,5,1,100
7/27/2018 13:00,65,6,93,13,1,0
7/27/2018 15:00,65,6,90,15,1,30
7/28/2018 2:00,65,7,73,2,1,100
7/28/2018 3:00,65,7,73,3,1,100
7/28/2018 6:00,65,7,73,6,1,100
7/28/2018 16:00,63,7,84,16,1,30
7/29/2018 4:00,63,1,71,4,1,30
7/29/2018 5:00,63,1,71,5,1,30
7/30/2018 7:00,66,2,76,7,1,0
7/30/2018 13:00,65,2,89,13,1,30
7/30/2018 14:00,65,2,90,14,1,30
7/30/2018 15:00,64,2,87,15,1,30
7/31/2018 2:00,64,3,72,2,1,30
7/31/2018 6:00,63,3,71,6,1,30
7/31/2018 16:00,58,3,89,16,1,30
7/23/2018 22:00,65,2,76,22,1,0
7/23/2018 23:00,65,2,75,23,1,0
7/24/2018 18:00,67,3,85,18,1,30
7/24/2018 21:00,65,3,75,21,1,0
7/25/2018 8:00,66,4,73,8,1,100
7/26/2018 17:00,64,5,82,17,1,0
7/26/2018 22:00,62,5,71,22,1,0
7/26/2018 23:00,61,5,70,23,1,0
7/27/2018 9:00,65,6,73,9,1,100
7/27/2018 18:00,66,6,81,18,1,30
7/27/2018 21:00,64,6,74,21,1,30
7/28/2018 8:00,65,7,73,8,1,100
7/29/2018 0:00,63,1,73,0,1,30
7/29/2018 11:00,63,1,87,11,1,30
7/29/2018 17:00,59,1,88,17,1,70
7/29/2018 22:00,66,1,75,22,1,0
7/29/2018 23:00,66,1,74,23,1,0
7/30/2018 9:00,63,2,83,9,1,30
7/30/2018 18:00,63,2,83,18,1,30
7/30/2018 19:00,59,2,82,19,1,30
7/31/2018 5:00,63,3,71,5,1,30
7/31/2018 10:00,64,3,85,10,1,0
8/1/2018 0:00,63,4,74,0,1,0
8/1/2018 11:00,66,4,87,11,1,30
8/1/2018 13:00,65,4,92,13,1,30
8/1/2018 22:00,66,4,77,22,1,0
8/2/2018 6:00,65,5,74,6,1,0
8/2/2018 9:00,67,5,82,9,1,30
8/2/2018 18:00,62,5,86,18,1,30
8/2/2018 19:00,64,5,82,19,1,30
8/3/2018 5:00,63,6,70,5,1,0
8/3/2018 10:00,66,6,86,10,1,0
8/3/2018 12:00,68,6,89,12,1,0
7/31/2018 17:00,60,3,88,17,1,70
8/1/2018 5:00,64,4,73,5,1,0
8/1/2018 18:00,60,4,86,18,1,0
8/2/2018 7:00,67,5,75,7,1,0
8/2/2018 13:00,64,5,88,13,1,30
8/2/2018 14:00,61,5,90,14,1,30
8/2/2018 15:00,59,5,91,15,1,30
8/3/2018 6:00,66,6,73,6,1,0
8/3/2018 16:00,65,6,88,16,1,0
8/3/2018 17:00,66,6,85,17,1,0
8/4/2018 9:00,66,7,80,9,1,70
8/4/2018 18:00,65,7,82,18,1,0
8/5/2018 7:00,65,1,70,7,1,100
8/5/2018 14:00,63,1,90,14,1,0
8/5/2018 15:00,63,1,90,15,1,0
8/6/2018 0:00,60,2,68,0,1,0
8/6/2018 11:00,60,2,93,11,1,0
8/6/2018 16:00,62,2,92,16,1,0
8/6/2018 17:00,62,2,89,17,1,0
8/7/2018 9:00,67,3,77,9,1,70
8/7/2018 18:00,54,3,91,18,1,30
8/7/2018 19:00,64,3,87,19,1,0
8/8/2018 7:00,66,4,74,7,1,0
8/8/2018 10:00,55,4,93,10,1,0
8/8/2018 14:00,59,4,96,14,1,0
8/9/2018 0:00,43,5,77,0,1,0
8/9/2018 8:00,61,5,82,8,1,30
8/9/2018 11:00,63,5,95,11,1,30
8/10/2018 9:00,60,6,89,9,1,30
8/10/2018 18:00,63,6,87,18,1,0
8/10/2018 19:00,63,6,84,19,1,0
8/11/2018 10:00,61,7,87,10,1,0
8/11/2018 12:00,60,7,91,12,1,0
6/18/2018 18:00,55,2,70,18,1,30
6/18/2018 19:00,55,2,68,19,1,30
6/19/2018 5:00,55,3,65,5,1,100
6/19/2018 10:00,56,3,68,10,1,100
6/19/2018 12:00,56,3,76,12,1,30
6/20/2018 0:00,56,4,64,0,1,0
6/20/2018 11:00,58,4,70,11,1,100
6/20/2018 13:00,59,4,77,13,1,30
6/20/2018 15:00,59,4,79,15,1,0
6/21/2018 6:00,58,5,66,6,1,100
6/21/2018 9:00,59,5,67,9,1,100
6/21/2018 16:00,58,5,76,16,1,30
6/21/2018 19:00,57,5,69,19,1,30
6/22/2018 5:00,57,6,66,5,1,100
6/22/2018 10:00,59,6,73,10,1,30
6/22/2018 12:00,60,6,79,12,1,30
6/23/2018 0:00,59,7,68,0,1,100
6/23/2018 7:00,58,7,65,7,1,100
6/23/2018 11:00,56,7,68,11,1,100
6/23/2018 13:00,57,7,71,13,1,100
6/23/2018 14:00,57,7,71,14,1,100
6/23/2018 15:00,57,7,71,15,1,100
6/24/2018 6:00,56,1,65,6,1,100
6/24/2018 16:00,56,1,75,16,1,30
6/24/2018 19:00,55,1,69,19,1,0
6/24/2018 20:00,54,1,65,20,1,30
6/25/2018 3:00,55,2,65,3,1,100
6/25/2018 10:00,56,2,73,10,1,30
6/25/2018 12:00,57,2,77,12,1,30
6/26/2018 1:00,58,3,65,1,1,100
6/26/2018 7:00,57,3,66,7,1,100
6/26/2018 14:00,57,3,79,14,1,0
6/26/2018 15:00,58,3,79,15,1,0
7/23/2018 8:00,65,2,76,8,1,30
7/23/2018 9:00,64,2,81,9,1,30
7/23/2018 18:00,63,2,85,18,1,0
7/23/2018 21:00,66,2,78,21,1,0
